,nose_leftear,nose_leftear,nose_leftear,nose_rightear,nose_rightear,nose_rightear,leftear_rightear,leftear_rightear,leftear_rightear
,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood
0,212.37620194052568,257.977275127814,0.9999485015869141,209.6442143806478,312.95415905092227,0.9989237189292908,194.80690075037293,16.17854178140955,0.9989237189292908
1,213.6870915042306,257.0755021289495,0.9997321963310242,209.7621186454183,312.6772863886926,0.9991703033447266,197.52740210810498,15.883530752096728,0.9991703033447266
2,215.97449636816947,256.3965976192189,0.9994737505912781,209.4505403074387,312.4132120260193,0.9993844032287598,199.86243079444986,16.05634965493816,0.9993844032287598
3,215.25973375358888,256.28512474304773,0.9999043941497803,211.1339245406715,312.92976762371563,0.9977450966835022,202.3270518923663,15.636002777763792,0.9977450966835022
4,215.58334985978925,255.20270474018594,0.9998186230659485,210.68157872273017,312.7063348835939,0.9992057681083679,205.08551215449253,15.155205075735465,0.9992057681083679
5,214.6304910257469,254.46566635943782,0.9999575614929199,210.7546039663628,312.37758558847236,0.9984556436538696,205.97267079256292,14.365052104921292,0.9984556436538696
6,214.5447157117899,253.54296288541912,0.9998486042022705,210.89961375553102,312.509567006993,0.9999306201934814,209.41492845127127,13.89444470163822,0.9999306201934814
7,215.25799343282904,252.94811456651803,0.9998800754547119,211.13957254307664,312.0966402268969,0.9994800686836243,210.47952743742474,13.497461965900065,0.9994800686836243
8,214.3957487773612,253.15401905876013,0.999919056892395,211.96372526607985,313.0515178610759,0.9995895028114319,212.85980247932986,13.66999758997511,0.9995895028114319
9,214.68042360681505,253.3209525531964,0.9998711347579956,212.68618257430558,313.67994005395343,0.9992460012435913,214.8486348248046,13.960188769904597,0.9992460012435913
10,216.24776595373385,254.17877378000716,0.999862790107727,214.09237932647298,314.4587042489978,0.9997430443763733,216.08788557667503,14.812980462634435,0.9997430443763733
11,218.6655952146502,254.76642045256,0.9999610185623169,216.1774360281721,314.5093902716458,0.999675989151001,216.58703168574596,15.208683220270103,0.999675989151001
12,221.159633202033,256.6206633263135,0.9999158382415771,218.24005079775324,316.10529861578357,0.9999290704727173,218.0009615146311,17.02924629966476,0.9999290704727173
13,224.07581642549485,258.4245017149514,0.999891996383667,222.19449491320006,317.28482360671313,0.99843829870224,219.2865281420369,18.28279062677871,0.99843829870224
14,227.16081113155786,259.87697156867586,0.9999756813049316,224.57352821456934,318.0208908602527,0.9996955394744873,219.5128421110767,19.53917410962003,0.9996955394744873
15,229.12267886853977,261.5062892894015,0.9994115829467773,226.5885418161521,319.62763960461456,0.9984275102615356,221.36622530928932,21.140304956172002,0.9984275102615356
16,229.2356071659843,262.812655961925,0.9998956918716431,228.626159692624,320.61858542980013,0.9996893405914307,221.29791005379596,21.85375710713427,0.9996893405914307
17,231.56567617018138,263.8667136439842,0.999957799911499,231.61964406914026,321.358729982563,0.999218225479126,222.75864913019686,22.600551425112386,0.999218225479126
18,231.22676029790793,264.2109773908221,0.9999105930328369,232.5000526781024,321.6027608493612,0.9985889792442322,222.66614709066175,22.61946868917643,0.9985889792442322
19,232.49939557616946,264.68084967035134,0.9999676942825317,232.63633425958403,322.21239592403276,0.9999121427536011,223.8373494240388,23.415896169800046,0.9999121427536011
20,230.32594966916778,263.9452915577431,0.9999253749847412,231.51015130585742,322.2062060870543,0.9980766773223877,224.82409718045844,22.812129875055803,0.9980766773223877
21,232.0589970678561,263.83382398851535,0.9999470710754395,233.57242135242637,322.1481052063236,0.9993665814399719,226.86252414069645,22.657169534689935,0.9993665814399719
22,233.8191294178178,264.24849989871274,0.9999135732650757,236.23097683010997,322.50638690657775,0.9995715022087097,228.81914475530337,22.849895025711103,0.9995715022087097
23,236.06643116204367,265.10614936506,0.9987209439277649,238.8926616045084,322.979797310823,0.999836802482605,229.81986570401565,23.426328111916302,0.999836802482605
24,234.94438385247346,265.5138533484727,0.9999128580093384,243.64327636751568,323.1752632179897,0.9998844861984253,230.9118665873752,22.453315411280105,0.9998844861984253
25,239.3035377863332,266.6106194631557,0.9999266862869263,246.7402772865773,324.1853396907031,0.9999474287033081,234.15015424922177,23.802924692488002,0.9999474287033081
26,241.5591090795578,267.32194105983416,0.999688982963562,250.71848999520174,324.8098804838399,0.9998613595962524,236.87074462206513,24.123013240745614,0.9998613595962524
27,241.7674088872013,267.6688068180348,0.9993745684623718,249.8904726299555,325.6824048175685,0.9997550845146179,238.51731664076135,24.968825997005933,0.9997550845146179
28,242.13029650226503,268.3565802421164,0.9998602867126465,251.10486934532702,325.93810383707233,0.9999641180038452,237.67833110032612,25.25098225840275,0.9999641180038452
29,238.39414278648786,268.82905778086524,0.999860405921936,246.9676453650058,326.5395645964628,0.9999792575836182,234.35521070366156,25.84816923291529,0.9999792575836182
30,234.2125073131461,269.5427069626098,0.9998611211776733,245.18597441860413,327.57437518863736,0.9997954964637756,232.7307832528638,26.19540618026106,0.9997954964637756
31,228.85660213731612,269.01812253170226,0.9998626708984375,242.39168503922275,327.9830186531843,0.9997153878211975,232.22719273856652,25.592338903863567,0.9997153878211975
32,229.66658409871795,268.85464226245165,0.9996978044509888,242.10203034358105,328.0352266937674,0.9998230338096619,233.20760790401494,25.787234881489063,0.9998230338096619
33,229.05645137203624,268.7553864711016,0.9994717240333557,242.6500035584044,327.24713864154444,0.9993152618408203,230.76118618166544,25.055042461597246,0.9993152618408203
34,228.1555625784615,267.34115580308196,0.999728262424469,242.62598171157893,326.23880008268145,0.9999605417251587,231.80058103822412,23.673820649352567,0.9999605417251587
35,229.86785307029027,267.3210737589642,0.9996153116226196,242.5087339416398,326.1222884908077,0.9996882677078247,232.15715760616908,24.002719581057644,0.9996882677078247
36,227.86127517295802,268.069173604203,0.9998334646224976,242.99717486503164,327.6860664140812,0.9999417066574097,234.43278393685802,24.666136910153664,0.9999417066574097
37,228.63026176390835,268.37189920962464,0.9998761415481567,242.59623663043865,328.6005790295308,0.9998619556427002,236.73562913414943,25.561089797320427,0.9998619556427002
38,228.06179580224645,268.5005653179693,0.9999086856842041,241.1129616734572,328.9225687426064,0.9996912479400635,236.3513743405566,25.97641118021303,0.9996912479400635
39,231.6297158748425,268.2926748274323,0.9998762607574463,244.14488558545838,328.2357051748065,0.9998383522033691,237.92956075698035,25.652530284070995,0.9998383522033691
40,235.7525306324668,269.91291194776784,0.9998375177383423,248.6072217097282,328.4657458411688,0.9998598098754883,237.12853407828044,26.479051865214558,0.9998598098754883
41,232.5991653205241,270.4799881625489,0.6776871085166931,246.82877972212438,329.1959460033016,0.999921441078186,235.37355277506308,26.817574892833324,0.999921441078186
42,236.59382674132002,272.6393956651199,0.9991815686225891,248.05206625225904,330.0951466465043,0.999935507774353,233.16174216913336,28.897401858814117,0.999935507774353
43,245.43338060112688,273.88069495204604,0.9997822642326355,253.72638755985946,330.776913904996,0.9997590184211731,237.89284568414098,30.57236516259539,0.9997590184211731
44,248.63590945325984,274.63189863139655,0.9998996257781982,258.34383568362915,332.27814179801254,0.9999045133590698,244.56655604092282,31.462056742486695,0.9999045133590698
45,259.3406599017083,275.9672994952365,0.9997645020484924,267.0708483335648,333.8976581120911,0.9999102354049683,255.01920713480922,33.4127846229357,0.9999102354049683
46,263.9368792388424,276.5654887844501,0.99992835521698,273.65327628645673,334.88976964768267,0.9999139308929443,262.09578286442127,33.87247732180507,0.9999139308929443
47,269.00688150040895,277.70965002027555,0.9999634027481079,272.8348573993838,335.3721725511697,0.9980887770652771,261.31479546133926,35.805609672412686,0.9980887770652771
48,275.1268892149837,277.85326814627774,0.9993693232536316,270.51915683170006,335.0705515480656,0.9970859885215759,261.29988608547086,37.348940000113345,0.9970859885215759
49,278.14114994249644,278.3584072557653,0.9999539852142334,269.7804358774252,335.01695678387057,0.9950816631317139,260.11375440508726,38.3089667075866,0.9950816631317139
50,278.72149708313236,278.2400094427651,0.999836802482605,271.54582192729754,335.1999807716606,0.9954959154129028,262.4717264131339,38.09696841513681,0.9954959154129028
51,275.5995844659269,277.72745493907047,0.9998053908348083,274.1580852594875,336.09992240285396,0.9811347723007202,268.0922325083917,37.18264897195551,0.9811347723007202
52,273.3784742061425,277.8043057750467,0.9996058344841003,277.9757783094845,336.964479563432,0.9540637135505676,272.1996813470844,36.54279091149692,0.9540637135505676
53,265.9929578277835,277.85203673790807,0.9996117949485779,275.42528965958525,338.0834232158748,0.9873381853103638,271.77785138548137,36.24738299715032,0.9873381853103638
54,261.65970895737274,277.4382103229582,0.9998916387557983,271.33561356941385,338.081184773333,0.9929457306861877,269.21302061091217,35.98181757802374,0.9929457306861877
55,255.59842131471814,277.875801864395,0.9998950958251953,264.2934326480723,338.89020338672225,0.050198912620544434,264.02765382761936,36.75711738130675,0.050198912620544434
56,250.81059585588338,277.842835520315,0.9999114274978638,3.6087931477768787,170.25888624350364,0.016666900366544724,251.92431244875877,98.62526714367004,0.016666900366544724
57,245.2660376302355,278.5242917311844,0.999915599822998,256.6673527631812,340.10197045972603,0.4545428454875946,257.1140445703816,37.129998167242476,0.4545428454875946
58,240.0366700022697,278.8961225628061,0.9996836185455322,248.7354189390637,339.4301208787857,0.8249613642692566,246.4704500827659,37.41634365414505,0.8249613642692566
59,233.4763061709989,279.8880459431993,0.9844580292701721,247.6892084229025,339.60577168916325,0.944969654083252,239.8724737490685,36.801383021986055,0.944969654083252
60,222.92720497421652,277.9864670130478,0.9966009855270386,238.9636293537947,338.56050064667625,0.9992396831512451,233.35753867684508,34.87151094922063,0.9992396831512451
61,222.15230741050476,275.4358606295453,0.9999761581420898,235.8075695716871,338.23519792221737,0.99956876039505,238.88376050756716,34.03887090290899,0.99956876039505
62,232.10683337605465,275.0687473300698,0.9999282360076904,240.2689024083195,335.50718461675,0.9998927116394043,237.85593595716867,33.588785152143934,0.9998927116394043
63,235.17363653512663,273.75320681312076,0.9999253749847412,242.9508312280853,334.994245828428,0.9999402761459351,243.62447435656034,32.79952483752475,0.9999402761459351
64,240.9947340107972,273.5794526743533,0.9999309778213501,248.69736718923056,334.73809957258084,0.9997846484184265,249.20968175055432,32.63397269069696,0.9997846484184265
65,243.01078433712607,271.5773522551506,0.9999498128890991,253.12005670737685,335.3095722937849,0.9997097849845886,262.0660491791132,31.566037759870856,0.9997097849845886
66,242.8158710206227,272.035083626889,0.9997300505638123,259.3284756892156,334.9662707266382,0.999291181564331,262.4906862668154,30.424874800308764,0.999291181564331
67,248.21927809761337,270.5886804887443,0.9998632669448853,269.3352891329471,335.9759516748493,0.999427080154419,280.1197118681799,29.645065425653332,0.999427080154419
68,250.30419476553305,267.38334490163095,0.7525832056999207,275.39454625569823,337.9660721291716,0.9999620914459229,304.4040266716437,28.81711138508232,0.9999620914459229
69,18.334399652188427,149.8168959913338,0.01259988360106945,283.1108233981737,339.10572290091994,0.9997618794441223,301.21934576620714,338.542801724278,0.9997618794441223
70,256.7963286190136,255.5767251164141,0.9996823072433472,285.2899127134794,340.53822218941355,0.9998810291290283,366.6964666841762,24.77224550114909,0.9998810291290283
71,15.521760757756445,175.68931984400345,0.016077902168035507,271.3815596494429,342.6812319266551,0.9970970153808594,286.52630717184354,343.3798878861588,0.9970970153808594
72,227.32064242268257,349.8891802232784,0.005542492959648371,231.61599639431316,348.44070036563664,0.9983953833580017,7.217924182596634,295.6809890804644,0.9983953833580017
73,197.03288993441703,358.4198375662547,0.020464038476347923,198.82722650942532,357.6971789441286,0.9994673132896423,3.0743583895673723,303.76507372763217,0.9994673132896423
74,15.264442894080236,151.78582240240917,0.020514288917183876,11.421788743968936,165.82794753589553,0.9983673691749573,5.01854757651238,298.26656885356186,0.9983673691749573
75,15.124981264012213,112.99182325879268,0.016068173572421074,8.86344924471982,110.82023255073666,0.9997822642326355,6.2768892689391675,296.05900657880045,0.9997822642326355
76,6.0898670826030035,73.7288739284526,0.009379369206726551,2.3966488044367638,156.6519554439979,0.03500404581427574,6.263711483866919,231.41318889936903,0.03500404581427574
77,5.413333164886359,354.43470036788636,1.1209102012799121e-05,5.827471392323911,133.60507726364693,6.654160097241402e-05,10.535780786299254,153.23427491899025,6.654160097241402e-05
78,6.012657610158475,353.5068463629581,9.248546120943502e-06,5.418685801576266,134.02473911248316,5.369524660636671e-05,10.761379575903357,154.83402683193034,5.369524660636671e-05
79,5.806046744384333,353.9651115255869,1.0020466106652748e-05,5.4463526920761,131.7830841266078,5.497827078215778e-05,10.499398905523199,153.58045529030636,5.497827078215778e-05
80,5.617208973385072,354.80033980380307,1.0834294698724989e-05,5.696205372127069,131.98346632254078,5.870983295608312e-05,10.532851734848391,153.2350496861831,5.870983295608312e-05
81,5.656373927125489,354.9209663731373,1.1959861694776919e-05,5.691326056912842,131.02405207863862,6.375394877977669e-05,10.525232160189347,152.90139247933465,6.375394877977669e-05
82,10.47297594698555,42.857679575498885,1.4406925401999615e-05,265.26318303860165,269.7466985490953,6.772761116735637e-05,272.5278257006164,268.13908980736477,6.772761116735637e-05
83,4.650218761062904,358.47270180633836,1.4214239854482003e-05,5.98719685424745,133.0935897329861,7.16631839168258e-05,9.827710169426394,152.77508647499718,7.16631839168258e-05
84,6.960664955361393,341.5947369742965,1.2438832527550403e-05,4.336468811622814,152.77133354997954,3.189707422279753e-05,11.26546972868179,158.20974373421512,3.189707422279753e-05
85,6.052713804057173,312.9717950251139,1.6652580598019995e-05,4.444960535120259,164.70077539253302,5.4341468057828024e-05,10.107387465302569,146.34410187949936,5.4341468057828024e-05
86,3.4822997334147723,312.1513149439176,4.756389171234332e-05,5.716285812509948,148.8906603960122,0.0002307193644810468,9.106423843580018,142.56737461808422,0.0002307193644810468
87,4.154222061926719,305.6508573468211,0.00011241146421525627,5.10576084648612,149.6628977918203,0.00024176859005820006,9.059590208804217,138.908774771828,0.00024176859005820006
88,3.8433522811165357,301.2587545365357,0.00014009138976689428,5.140709475393826,154.06447392609218,0.00039375663618557155,8.626192655240475,140.0957342252583,0.00039375663618557155
89,9.321830457478415,202.65202659175822,0.028375331312417984,2.708845768996199,136.2313125439272,0.8176730275154114,8.604205542074261,39.42273204334489,0.8176730275154114
90,6.7333800545207065,140.59817119674884,0.009224509820342064,4.96311921342384,131.8538179612768,0.5529699325561523,1.9775502569564638,343.02754492509894,0.5529699325561523
91,8.25070632978982,200.4095779745002,0.011609195731580257,4.126240398870528,113.84664103569949,0.5267112851142883,9.000997102132391,47.64165444505437,0.5267112851142883
92,4.004816295424906,144.3483771736507,0.183421328663826,254.83184766633568,12.467165442853663,0.09556210786104202,257.5226790817162,11.803755543777852,0.09556210786104202
93,5.395803788887021,130.14501695354463,0.9817675948143005,280.580071607735,10.285723004715802,0.8939570784568787,283.3051394958093,9.339292502460568,0.8939570784568787
94,289.4588912894893,187.1586210993834,0.9997312426567078,4.323968839186533,305.015408663618,0.9544188976287842,291.5043911347903,6.407200819610718,0.9544188976287842
95,12.416939354042004,136.87593619785628,0.999931812286377,289.90993466852524,4.481213602334413,0.9999167919158936,298.42278794372896,2.720315039601591,0.9999167919158936
96,15.710550532827579,149.96885100238026,0.9997108578681946,284.0773178842904,3.755363075677215,0.9998418092727661,297.26301216780786,2.0711827730468197,0.9998418092727661
97,9.92975691602835,111.21066623059195,0.9994822144508362,297.28341094647203,3.3755948784246304,0.999861478805542,300.4733977253607,1.5728369542058747,0.999861478805542
98,281.8465705607316,181.2211180063533,0.9991102814674377,6.747229087122005,161.59504475991082,0.9982566237449646,275.5006450072456,1.6924368571696002,0.9982566237449646
99,13.563128127089431,138.7107903709614,0.9996428489685059,251.57162550939626,3.080993247877872,0.9942796230316162,261.43914303279985,1.001940271148537,0.9942796230316162
100,259.65177064015114,175.93692600342848,0.9998461008071899,9.954565503904659,140.71889822052793,0.9989327788352966,251.58475854110182,357.24442172118876,0.9989327788352966
101,14.87883447182144,139.4137335953529,0.999221682548523,234.01250652429326,355.7580838938002,0.9991331696510315,246.15494320242746,353.70519922369857,0.9991331696510315
102,244.20699224550037,170.03042596039109,0.9999055862426758,5.061324991335778,131.9391423897058,0.9995917677879333,240.24387491371343,350.77511146600244,0.9995917677879333
103,14.681136219296066,139.25567438151856,0.9999328851699829,220.5866085183981,351.5571355364373,0.9976358413696289,233.12785352676065,349.6286544590058,0.9976358413696289
104,12.732694435473748,124.29873379749758,0.9999432563781738,216.08576319375692,352.11342499284353,0.9990424513816833,224.83419548154492,349.70843797024213,0.9990424513816833
105,221.82773924842098,168.91472794095907,0.9998613595962524,8.076102382633083,122.41333945649987,0.9994364380836487,216.34799052664036,350.4663890112922,0.9994364380836487
106,13.34561873359326,145.65227095942794,0.9998446702957153,192.03263987660162,351.55527638611994,0.9990653395652771,204.12076362321136,349.91859348190826,0.9990653395652771
107,16.775129553819394,161.6002540489203,0.9997726082801819,178.67002745476327,350.59059504246625,0.9995893836021423,195.2566671613009,349.8213483730503,0.9995893836021423
108,16.704838566270517,162.36491001515162,0.9998894929885864,169.49210508828753,350.62807390384853,0.9993681311607361,186.0390124225501,349.88865570597005,0.9993681311607361
109,183.831161091005,168.61249948127187,0.9999524354934692,9.466256675837574,157.56889654917083,0.9997565150260925,174.549622612939,349.20773043037786,0.9997565150260925
110,13.74082373705291,139.0240539139017,0.9998846054077148,154.71137951806253,350.1243528527104,0.9998725652694702,166.62839102537407,347.6830597536055,0.9998725652694702
111,12.078031285558989,130.37637234691007,0.9999383687973022,146.87662769313582,348.7651612269161,0.998591959476471,156.52337716675973,346.0185726038093,0.998591959476471
112,10.423684468216674,106.72858280684349,0.9995601773262024,145.07613675470876,349.63531117815825,0.9995842576026917,150.11061881507214,346.09101979444097,0.9995842576026917
113,10.448151579400793,123.98786970241117,0.9987668991088867,133.6849098898189,348.3876002525532,0.9999254941940308,141.3390328416023,345.42289972369116,0.9999254941940308
114,12.57666508931151,134.00654023449002,0.9992747902870178,122.20128837400843,347.4464909007816,0.9993023872375488,132.87692321043707,344.4567283079316,0.9993023872375488
115,11.876283100884503,139.65095538181995,0.9998481273651123,114.42366805531374,345.90013537424846,0.998497486114502,125.18550176944778,343.4953856580161,0.998497486114502
116,10.896143691404971,143.10420213607824,0.9998739957809448,110.01403576299474,343.9958682033237,0.9985256791114807,120.25661686021198,342.1442732953502,0.9985256791114807
117,125.61090329233859,161.13830874369404,0.9999265670776367,7.726075338592477,145.31964655677612,0.999884843826294,118.1961852495253,342.15928776572144,0.999884843826294
118,9.32847010695548,103.39641378237104,0.9993399977684021,109.66906896924189,346.36261606711383,0.999360978603363,114.2116691448016,342.19049694349985,0.999360978603363
119,9.614554947300466,114.26079812070884,0.9986943602561951,107.12155541508484,345.5145269436528,0.9994058609008789,113.38726810190562,341.7226209079735,0.9994058609008789
120,12.774225219044911,137.4536573089525,0.9984604120254517,98.60815904014487,344.09540677189113,0.9997021555900574,110.17512084276197,341.1152075666335,0.9997021555900574
121,11.722420832010933,145.62698318503473,0.9982022047042847,95.84114471913098,340.51443746700113,0.9992577433586121,107.21238175027932,338.9047111329623,0.9992577433586121
122,11.604057252497638,140.4725567050316,0.9992770552635193,97.93145734629813,339.00197364942375,0.9979684948921204,108.99636774201615,337.0631172577626,0.9979684948921204
123,9.953334843238382,121.28054992417322,0.9939919114112854,103.07579906714246,338.56150351713086,0.9990823268890381,111.15903580857348,335.4524058376173,0.9990823268890381
124,4.371935163023292,106.37577255142433,0.9816575050354004,116.62501256874148,336.6696697402017,0.9983312487602234,119.46537979398575,335.05633238045124,0.9983312487602234
125,8.325441387264998,121.25601214308773,0.9918828010559082,124.56056193040617,337.6719958881915,0.9992619156837463,131.3532936359723,335.5156565408949,0.9992619156837463
126,13.54113677799554,142.42951844603337,0.9935736060142517,138.03846508191936,338.75040549712253,0.999896764755249,151.0818627360587,337.30714971106477,0.999896764755249
127,10.680514683986374,141.5546014608097,0.992358386516571,151.06603393195195,338.1090400146027,0.9999395608901978,161.33253897572573,337.02822586582363,0.9999395608901978
128,8.943558687795376,114.26108499777828,0.9896270036697388,160.95758585201895,339.745376648373,0.9999490976333618,167.34951298219852,337.56144659810934,0.9999490976333618
129,10.486443535520822,126.3036332885561,0.9883163571357727,168.03447171809077,338.84848058645485,0.9999442100524902,176.96417514825743,337.02169010692563,0.9999442100524902
130,8.298232182227741,115.06375082553244,0.9935781955718994,182.46876441201513,338.51154349290806,0.9999325275421143,188.57965622470172,336.7774420626003,0.9999325275421143
131,14.212140767156878,134.12896467376922,0.9797523021697998,180.93302877202265,337.1772250505604,0.9998188614845276,194.09046348905738,335.5344570584001,0.9998188614845276
132,12.336217170316436,148.37045359875043,0.989094078540802,186.55092188801308,333.0739571448986,0.9995244741439819,198.84816828359376,332.78248580112484,0.9995244741439819
133,9.247035207469269,134.07042592159948,0.9673576354980469,193.1987047257265,329.9951046286495,0.9997836947441101,202.10679407494985,329.2758250925057,0.9997836947441101
134,15.257553613193062,134.81896744272962,0.9840154647827148,191.42390551342345,329.09261014532376,0.9999741315841675,206.24475655958258,328.04750645793524,0.9999741315841675
135,14.511713724918446,136.63742382632384,0.9881248474121094,192.1710603668774,326.69186043930597,0.999836802482605,206.47545192824495,325.98880809876295,0.999836802482605
136,11.045477615696147,133.07813113753465,0.9837778806686401,197.05807112953602,327.57542814484157,0.9998471736907959,207.7702545863274,326.81289804287303,0.9998471736907959
137,11.921649849999518,145.126104633742,0.9856660962104797,199.18930995943686,326.1458666383725,0.9998618364334106,211.10917823337127,326.0882821891605,0.9998618364334106
138,12.15433708422877,123.18920008086987,0.9862822890281677,203.40749674703756,327.7071558219783,0.9999557733535767,214.5251940952859,326.35992779420735,0.9999557733535767
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
